Emotions,Path
happy,./Audio_Song_Actors_01-24/Actor_12/03-02-03-01-01-01-12.wav
calm,./Audio_Song_Actors_01-24/Actor_12/03-02-02-02-01-02-12.wav
calm,./Audio_Song_Actors_01-24/Actor_12/03-02-02-01-02-02-12.wav
neutral,./Audio_Song_Actors_01-24/Actor_12/03-02-01-01-02-01-12.wav
fear,./Audio_Song_Actors_01-24/Actor_12/03-02-06-01-02-01-12.wav
angry,./Audio_Song_Actors_01-24/Actor_12/03-02-05-01-02-02-12.wav
angry,./Audio_Song_Actors_01-24/Actor_12/03-02-05-02-01-02-12.wav
fear,./Audio_Song_Actors_01-24/Actor_12/03-02-06-02-01-01-12.wav
sad,./Audio_Song_Actors_01-24/Actor_12/03-02-04-01-01-01-12.wav
sad,./Audio_Song_Actors_01-24/Actor_12/03-02-04-02-02-01-12.wav
angry,./Audio_Song_Actors_01-24/Actor_12/03-02-05-01-01-01-12.wav
fear,./Audio_Song_Actors_01-24/Actor_12/03-02-06-01-01-02-12.wav
fear,./Audio_Song_Actors_01-24/Actor_12/03-02-06-02-02-02-12.wav
angry,./Audio_Song_Actors_01-24/Actor_12/03-02-05-02-02-01-12.wav
sad,./Audio_Song_Actors_01-24/Actor_12/03-02-04-01-02-02-12.wav
sad,./Audio_Song_Actors_01-24/Actor_12/03-02-04-02-01-02-12.wav
happy,./Audio_Song_Actors_01-24/Actor_12/03-02-03-02-01-02-12.wav
happy,./Audio_Song_Actors_01-24/Actor_12/03-02-03-01-02-02-12.wav
calm,./Audio_Song_Actors_01-24/Actor_12/03-02-02-02-02-01-12.wav
neutral,./Audio_Song_Actors_01-24/Actor_12/03-02-01-01-01-02-12.wav
calm,./Audio_Song_Actors_01-24/Actor_12/03-02-02-01-01-01-12.wav
fear,./Audio_Song_Actors_01-24/Actor_13/03-02-06-01-02-02-13.wav
angry,./Audio_Song_Actors_01-24/Actor_13/03-02-05-01-02-01-13.wav
angry,./Audio_Song_Actors_01-24/Actor_13/03-02-05-02-01-01-13.wav
fear,./Audio_Song_Actors_01-24/Actor_13/03-02-06-02-01-02-13.wav
sad,./Audio_Song_Actors_01-24/Actor_13/03-02-04-01-01-02-13.wav
sad,./Audio_Song_Actors_01-24/Actor_13/03-02-04-02-02-02-13.wav
happy,./Audio_Song_Actors_01-24/Actor_13/03-02-03-02-02-02-13.wav
happy,./Audio_Song_Actors_01-24/Actor_13/03-02-03-01-01-02-13.wav
calm,./Audio_Song_Actors_01-24/Actor_13/03-02-02-02-01-01-13.wav
calm,./Audio_Song_Actors_01-24/Actor_13/03-02-02-01-02-01-13.wav
neutral,./Audio_Song_Actors_01-24/Actor_13/03-02-01-01-02-02-13.wav
happy,./Audio_Song_Actors_01-24/Actor_13/03-02-03-02-01-01-13.wav
happy,./Audio_Song_Actors_01-24/Actor_13/03-02-03-01-02-01-13.wav
calm,./Audio_Song_Actors_01-24/Actor_13/03-02-02-02-02-02-13.wav
neutral,./Audio_Song_Actors_01-24/Actor_13/03-02-01-01-01-01-13.wav
calm,./Audio_Song_Actors_01-24/Actor_13/03-02-02-01-01-02-13.wav
angry,./Audio_Song_Actors_01-24/Actor_13/03-02-05-01-01-02-13.wav
fear,./Audio_Song_Actors_01-24/Actor_13/03-02-06-01-01-01-13.wav
fear,./Audio_Song_Actors_01-24/Actor_13/03-02-06-02-02-01-13.wav
angry,./Audio_Song_Actors_01-24/Actor_13/03-02-05-02-02-02-13.wav
sad,./Audio_Song_Actors_01-24/Actor_13/03-02-04-01-02-01-13.wav
sad,./Audio_Song_Actors_01-24/Actor_13/03-02-04-02-01-01-13.wav
neutral,./Audio_Song_Actors_01-24/Actor_13/03-02-01-01-02-01-13.wav
calm,./Audio_Song_Actors_01-24/Actor_13/03-02-02-01-02-02-13.wav
calm,./Audio_Song_Actors_01-24/Actor_13/03-02-02-02-01-02-13.wav
happy,./Audio_Song_Actors_01-24/Actor_13/03-02-03-01-01-01-13.wav
happy,./Audio_Song_Actors_01-24/Actor_13/03-02-03-02-02-01-13.wav
sad,./Audio_Song_Actors_01-24/Actor_13/03-02-04-02-02-01-13.wav
sad,./Audio_Song_Actors_01-24/Actor_13/03-02-04-01-01-01-13.wav
fear,./Audio_Song_Actors_01-24/Actor_13/03-02-06-02-01-01-13.wav
angry,./Audio_Song_Actors_01-24/Actor_13/03-02-05-02-01-02-13.wav
angry,./Audio_Song_Actors_01-24/Actor_13/03-02-05-01-02-02-13.wav
fear,./Audio_Song_Actors_01-24/Actor_13/03-02-06-01-02-01-13.wav
sad,./Audio_Song_Actors_01-24/Actor_13/03-02-04-02-01-02-13.wav
sad,./Audio_Song_Actors_01-24/Actor_13/03-02-04-01-02-02-13.wav
angry,./Audio_Song_Actors_01-24/Actor_13/03-02-05-02-02-01-13.wav
fear,./Audio_Song_Actors_01-24/Actor_13/03-02-06-02-02-02-13.wav
fear,./Audio_Song_Actors_01-24/Actor_13/03-02-06-01-01-02-13.wav
angry,./Audio_Song_Actors_01-24/Actor_13/03-02-05-01-01-01-13.wav
calm,./Audio_Song_Actors_01-24/Actor_13/03-02-02-01-01-01-13.wav
neutral,./Audio_Song_Actors_01-24/Actor_13/03-02-01-01-01-02-13.wav
calm,./Audio_Song_Actors_01-24/Actor_13/03-02-02-02-02-01-13.wav
happy,./Audio_Song_Actors_01-24/Actor_13/03-02-03-01-02-02-13.wav
happy,./Audio_Song_Actors_01-24/Actor_13/03-02-03-02-01-02-13.wav
calm,./Audio_Song_Actors_01-24/Actor_14/03-02-02-01-02-01-14.wav
neutral,./Audio_Song_Actors_01-24/Actor_14/03-02-01-01-02-02-14.wav
calm,./Audio_Song_Actors_01-24/Actor_14/03-02-02-02-01-01-14.wav
happy,./Audio_Song_Actors_01-24/Actor_14/03-02-03-01-01-02-14.wav
happy,./Audio_Song_Actors_01-24/Actor_14/03-02-03-02-02-02-14.wav
sad,./Audio_Song_Actors_01-24/Actor_14/03-02-04-02-02-02-14.wav
sad,./Audio_Song_Actors_01-24/Actor_14/03-02-04-01-01-02-14.wav
angry,./Audio_Song_Actors_01-24/Actor_14/03-02-05-02-01-01-14.wav
fear,./Audio_Song_Actors_01-24/Actor_14/03-02-06-02-01-02-14.wav
fear,./Audio_Song_Actors_01-24/Actor_14/03-02-06-01-02-02-14.wav
angry,./Audio_Song_Actors_01-24/Actor_14/03-02-05-01-02-01-14.wav
sad,./Audio_Song_Actors_01-24/Actor_14/03-02-04-02-01-01-14.wav
sad,./Audio_Song_Actors_01-24/Actor_14/03-02-04-01-02-01-14.wav
fear,./Audio_Song_Actors_01-24/Actor_14/03-02-06-02-02-01-14.wav
angry,./Audio_Song_Actors_01-24/Actor_14/03-02-05-02-02-02-14.wav
angry,./Audio_Song_Actors_01-24/Actor_14/03-02-05-01-01-02-14.wav
fear,./Audio_Song_Actors_01-24/Actor_14/03-02-06-01-01-01-14.wav
neutral,./Audio_Song_Actors_01-24/Actor_14/03-02-01-01-01-01-14.wav
calm,./Audio_Song_Actors_01-24/Actor_14/03-02-02-01-01-02-14.wav
calm,./Audio_Song_Actors_01-24/Actor_14/03-02-02-02-02-02-14.wav
happy,./Audio_Song_Actors_01-24/Actor_14/03-02-03-01-02-01-14.wav
happy,./Audio_Song_Actors_01-24/Actor_14/03-02-03-02-01-01-14.wav
angry,./Audio_Song_Actors_01-24/Actor_14/03-02-05-01-02-02-14.wav
fear,./Audio_Song_Actors_01-24/Actor_14/03-02-06-01-02-01-14.wav
fear,./Audio_Song_Actors_01-24/Actor_14/03-02-06-02-01-01-14.wav
angry,./Audio_Song_Actors_01-24/Actor_14/03-02-05-02-01-02-14.wav
sad,./Audio_Song_Actors_01-24/Actor_14/03-02-04-01-01-01-14.wav
sad,./Audio_Song_Actors_01-24/Actor_14/03-02-04-02-02-01-14.wav
happy,./Audio_Song_Actors_01-24/Actor_14/03-02-03-02-02-01-14.wav
happy,./Audio_Song_Actors_01-24/Actor_14/03-02-03-01-01-01-14.wav
calm,./Audio_Song_Actors_01-24/Actor_14/03-02-02-02-01-02-14.wav
neutral,./Audio_Song_Actors_01-24/Actor_14/03-02-01-01-02-01-14.wav
calm,./Audio_Song_Actors_01-24/Actor_14/03-02-02-01-02-02-14.wav
happy,./Audio_Song_Actors_01-24/Actor_14/03-02-03-02-01-02-14.wav
happy,./Audio_Song_Actors_01-24/Actor_14/03-02-03-01-02-02-14.wav
calm,./Audio_Song_Actors_01-24/Actor_14/03-02-02-02-02-01-14.wav
calm,./Audio_Song_Actors_01-24/Actor_14/03-02-02-01-01-01-14.wav
neutral,./Audio_Song_Actors_01-24/Actor_14/03-02-01-01-01-02-14.wav
fear,./Audio_Song_Actors_01-24/Actor_14/03-02-06-01-01-02-14.wav
angry,./Audio_Song_Actors_01-24/Actor_14/03-02-05-01-01-01-14.wav
angry,./Audio_Song_Actors_01-24/Actor_14/03-02-05-02-02-01-14.wav
fear,./Audio_Song_Actors_01-24/Actor_14/03-02-06-02-02-02-14.wav
sad,./Audio_Song_Actors_01-24/Actor_14/03-02-04-01-02-02-14.wav
sad,./Audio_Song_Actors_01-24/Actor_14/03-02-04-02-01-02-14.wav
happy,./Audio_Song_Actors_01-24/Actor_15/03-02-03-02-02-02-15.wav
happy,./Audio_Song_Actors_01-24/Actor_15/03-02-03-01-01-02-15.wav
calm,./Audio_Song_Actors_01-24/Actor_15/03-02-02-02-01-01-15.wav
neutral,./Audio_Song_Actors_01-24/Actor_15/03-02-01-01-02-02-15.wav
calm,./Audio_Song_Actors_01-24/Actor_15/03-02-02-01-02-01-15.wav
angry,./Audio_Song_Actors_01-24/Actor_15/03-02-05-01-02-01-15.wav
fear,./Audio_Song_Actors_01-24/Actor_15/03-02-06-01-02-02-15.wav
fear,./Audio_Song_Actors_01-24/Actor_15/03-02-06-02-01-02-15.wav
angry,./Audio_Song_Actors_01-24/Actor_15/03-02-05-02-01-01-15.wav
sad,./Audio_Song_Actors_01-24/Actor_15/03-02-04-01-01-02-15.wav
sad,./Audio_Song_Actors_01-24/Actor_15/03-02-04-02-02-02-15.wav
fear,./Audio_Song_Actors_01-24/Actor_15/03-02-06-01-01-01-15.wav
angry,./Audio_Song_Actors_01-24/Actor_15/03-02-05-01-01-02-15.wav
angry,./Audio_Song_Actors_01-24/Actor_15/03-02-05-02-02-02-15.wav
fear,./Audio_Song_Actors_01-24/Actor_15/03-02-06-02-02-01-15.wav
sad,./Audio_Song_Actors_01-24/Actor_15/03-02-04-01-02-01-15.wav
sad,./Audio_Song_Actors_01-24/Actor_15/03-02-04-02-01-01-15.wav
happy,./Audio_Song_Actors_01-24/Actor_15/03-02-03-02-01-01-15.wav
happy,./Audio_Song_Actors_01-24/Actor_15/03-02-03-01-02-01-15.wav
calm,./Audio_Song_Actors_01-24/Actor_15/03-02-02-02-02-02-15.wav
calm,./Audio_Song_Actors_01-24/Actor_15/03-02-02-01-01-02-15.wav
neutral,./Audio_Song_Actors_01-24/Actor_15/03-02-01-01-01-01-15.wav
sad,./Audio_Song_Actors_01-24/Actor_15/03-02-04-02-02-01-15.wav
sad,./Audio_Song_Actors_01-24/Actor_15/03-02-04-01-01-01-15.wav
angry,./Audio_Song_Actors_01-24/Actor_15/03-02-05-02-01-02-15.wav
fear,./Audio_Song_Actors_01-24/Actor_15/03-02-06-02-01-01-15.wav
fear,./Audio_Song_Actors_01-24/Actor_15/03-02-06-01-02-01-15.wav
angry,./Audio_Song_Actors_01-24/Actor_15/03-02-05-01-02-02-15.wav
calm,./Audio_Song_Actors_01-24/Actor_15/03-02-02-01-02-02-15.wav
neutral,./Audio_Song_Actors_01-24/Actor_15/03-02-01-01-02-01-15.wav
calm,./Audio_Song_Actors_01-24/Actor_15/03-02-02-02-01-02-15.wav
happy,./Audio_Song_Actors_01-24/Actor_15/03-02-03-01-01-01-15.wav
happy,./Audio_Song_Actors_01-24/Actor_15/03-02-03-02-02-01-15.wav
neutral,./Audio_Song_Actors_01-24/Actor_15/03-02-01-01-01-02-15.wav
calm,./Audio_Song_Actors_01-24/Actor_15/03-02-02-01-01-01-15.wav
calm,./Audio_Song_Actors_01-24/Actor_15/03-02-02-02-02-01-15.wav
happy,./Audio_Song_Actors_01-24/Actor_15/03-02-03-01-02-02-15.wav
happy,./Audio_Song_Actors_01-24/Actor_15/03-02-03-02-01-02-15.wav
sad,./Audio_Song_Actors_01-24/Actor_15/03-02-04-02-01-02-15.wav
sad,./Audio_Song_Actors_01-24/Actor_15/03-02-04-01-02-02-15.wav
fear,./Audio_Song_Actors_01-24/Actor_15/03-02-06-02-02-02-15.wav
angry,./Audio_Song_Actors_01-24/Actor_15/03-02-05-02-02-01-15.wav
angry,./Audio_Song_Actors_01-24/Actor_15/03-02-05-01-01-01-15.wav
fear,./Audio_Song_Actors_01-24/Actor_15/03-02-06-01-01-02-15.wav
happy,./Audio_Song_Actors_01-24/Actor_16/03-02-03-02-02-02-16.wav
happy,./Audio_Song_Actors_01-24/Actor_16/03-02-03-01-01-02-16.wav
calm,./Audio_Song_Actors_01-24/Actor_16/03-02-02-02-01-01-16.wav
calm,./Audio_Song_Actors_01-24/Actor_16/03-02-02-01-02-01-16.wav
neutral,./Audio_Song_Actors_01-24/Actor_16/03-02-01-01-02-02-16.wav
fear,./Audio_Song_Actors_01-24/Actor_16/03-02-06-01-02-02-16.wav
angry,./Audio_Song_Actors_01-24/Actor_16/03-02-05-01-02-01-16.wav
angry,./Audio_Song_Actors_01-24/Actor_16/03-02-05-02-01-01-16.wav
fear,./Audio_Song_Actors_01-24/Actor_16/03-02-06-02-01-02-16.wav
sad,./Audio_Song_Actors_01-24/Actor_16/03-02-04-01-01-02-16.wav
sad,./Audio_Song_Actors_01-24/Actor_16/03-02-04-02-02-02-16.wav
angry,./Audio_Song_Actors_01-24/Actor_16/03-02-05-01-01-02-16.wav
fear,./Audio_Song_Actors_01-24/Actor_16/03-02-06-01-01-01-16.wav
fear,./Audio_Song_Actors_01-24/Actor_16/03-02-06-02-02-01-16.wav
angry,./Audio_Song_Actors_01-24/Actor_16/03-02-05-02-02-02-16.wav
sad,./Audio_Song_Actors_01-24/Actor_16/03-02-04-01-02-01-16.wav
sad,./Audio_Song_Actors_01-24/Actor_16/03-02-04-02-01-01-16.wav
happy,./Audio_Song_Actors_01-24/Actor_16/03-02-03-02-01-01-16.wav
happy,./Audio_Song_Actors_01-24/Actor_16/03-02-03-01-02-01-16.wav
calm,./Audio_Song_Actors_01-24/Actor_16/03-02-02-02-02-02-16.wav
neutral,./Audio_Song_Actors_01-24/Actor_16/03-02-01-01-01-01-16.wav
calm,./Audio_Song_Actors_01-24/Actor_16/03-02-02-01-01-02-16.wav
sad,./Audio_Song_Actors_01-24/Actor_16/03-02-04-02-02-01-16.wav
sad,./Audio_Song_Actors_01-24/Actor_16/03-02-04-01-01-01-16.wav
fear,./Audio_Song_Actors_01-24/Actor_16/03-02-06-02-01-01-16.wav
angry,./Audio_Song_Actors_01-24/Actor_16/03-02-05-02-01-02-16.wav
angry,./Audio_Song_Actors_01-24/Actor_16/03-02-05-01-02-02-16.wav
fear,./Audio_Song_Actors_01-24/Actor_16/03-02-06-01-02-01-16.wav
neutral,./Audio_Song_Actors_01-24/Actor_16/03-02-01-01-02-01-16.wav
calm,./Audio_Song_Actors_01-24/Actor_16/03-02-02-01-02-02-16.wav
calm,./Audio_Song_Actors_01-24/Actor_16/03-02-02-02-01-02-16.wav
happy,./Audio_Song_Actors_01-24/Actor_16/03-02-03-01-01-01-16.wav
happy,./Audio_Song_Actors_01-24/Actor_16/03-02-03-02-02-01-16.wav
calm,./Audio_Song_Actors_01-24/Actor_16/03-02-02-01-01-01-16.wav
neutral,./Audio_Song_Actors_01-24/Actor_16/03-02-01-01-01-02-16.wav
calm,./Audio_Song_Actors_01-24/Actor_16/03-02-02-02-02-01-16.wav
happy,./Audio_Song_Actors_01-24/Actor_16/03-02-03-01-02-02-16.wav
happy,./Audio_Song_Actors_01-24/Actor_16/03-02-03-02-01-02-16.wav
sad,./Audio_Song_Actors_01-24/Actor_16/03-02-04-02-01-02-16.wav
sad,./Audio_Song_Actors_01-24/Actor_16/03-02-04-01-02-02-16.wav
angry,./Audio_Song_Actors_01-24/Actor_16/03-02-05-02-02-01-16.wav
fear,./Audio_Song_Actors_01-24/Actor_16/03-02-06-02-02-02-16.wav
fear,./Audio_Song_Actors_01-24/Actor_16/03-02-06-01-01-02-16.wav
angry,./Audio_Song_Actors_01-24/Actor_16/03-02-05-01-01-01-16.wav
neutral,./Audio_Song_Actors_01-24/Actor_17/03-02-01-01-02-02-17.wav
calm,./Audio_Song_Actors_01-24/Actor_17/03-02-02-01-02-01-17.wav
calm,./Audio_Song_Actors_01-24/Actor_17/03-02-02-02-01-01-17.wav
happy,./Audio_Song_Actors_01-24/Actor_17/03-02-03-01-01-02-17.wav
happy,./Audio_Song_Actors_01-24/Actor_17/03-02-03-02-02-02-17.wav
sad,./Audio_Song_Actors_01-24/Actor_17/03-02-04-02-02-02-17.wav
sad,./Audio_Song_Actors_01-24/Actor_17/03-02-04-01-01-02-17.wav
fear,./Audio_Song_Actors_01-24/Actor_17/03-02-06-02-01-02-17.wav
angry,./Audio_Song_Actors_01-24/Actor_17/03-02-05-02-01-01-17.wav
angry,./Audio_Song_Actors_01-24/Actor_17/03-02-05-01-02-01-17.wav
fear,./Audio_Song_Actors_01-24/Actor_17/03-02-06-01-02-02-17.wav
sad,./Audio_Song_Actors_01-24/Actor_17/03-02-04-02-01-01-17.wav
sad,./Audio_Song_Actors_01-24/Actor_17/03-02-04-01-02-01-17.wav
angry,./Audio_Song_Actors_01-24/Actor_17/03-02-05-02-02-02-17.wav
fear,./Audio_Song_Actors_01-24/Actor_17/03-02-06-02-02-01-17.wav
fear,./Audio_Song_Actors_01-24/Actor_17/03-02-06-01-01-01-17.wav
angry,./Audio_Song_Actors_01-24/Actor_17/03-02-05-01-01-02-17.wav
calm,./Audio_Song_Actors_01-24/Actor_17/03-02-02-01-01-02-17.wav
neutral,./Audio_Song_Actors_01-24/Actor_17/03-02-01-01-01-01-17.wav
calm,./Audio_Song_Actors_01-24/Actor_17/03-02-02-02-02-02-17.wav
happy,./Audio_Song_Actors_01-24/Actor_17/03-02-03-01-02-01-17.wav
happy,./Audio_Song_Actors_01-24/Actor_17/03-02-03-02-01-01-17.wav
fear,./Audio_Song_Actors_01-24/Actor_17/03-02-06-01-02-01-17.wav
angry,./Audio_Song_Actors_01-24/Actor_17/03-02-05-01-02-02-17.wav
angry,./Audio_Song_Actors_01-24/Actor_17/03-02-05-02-01-02-17.wav
fear,./Audio_Song_Actors_01-24/Actor_17/03-02-06-02-01-01-17.wav
sad,./Audio_Song_Actors_01-24/Actor_17/03-02-04-01-01-01-17.wav
sad,./Audio_Song_Actors_01-24/Actor_17/03-02-04-02-02-01-17.wav
happy,./Audio_Song_Actors_01-24/Actor_17/03-02-03-02-02-01-17.wav
happy,./Audio_Song_Actors_01-24/Actor_17/03-02-03-01-01-01-17.wav
calm,./Audio_Song_Actors_01-24/Actor_17/03-02-02-02-01-02-17.wav
calm,./Audio_Song_Actors_01-24/Actor_17/03-02-02-01-02-02-17.wav
neutral,./Audio_Song_Actors_01-24/Actor_17/03-02-01-01-02-01-17.wav
happy,./Audio_Song_Actors_01-24/Actor_17/03-02-03-02-01-02-17.wav
happy,./Audio_Song_Actors_01-24/Actor_17/03-02-03-01-02-02-17.wav
calm,./Audio_Song_Actors_01-24/Actor_17/03-02-02-02-02-01-17.wav
neutral,./Audio_Song_Actors_01-24/Actor_17/03-02-01-01-01-02-17.wav
calm,./Audio_Song_Actors_01-24/Actor_17/03-02-02-01-01-01-17.wav
angry,./Audio_Song_Actors_01-24/Actor_17/03-02-05-01-01-01-17.wav
fear,./Audio_Song_Actors_01-24/Actor_17/03-02-06-01-01-02-17.wav
fear,./Audio_Song_Actors_01-24/Actor_17/03-02-06-02-02-02-17.wav
angry,./Audio_Song_Actors_01-24/Actor_17/03-02-05-02-02-01-17.wav
sad,./Audio_Song_Actors_01-24/Actor_17/03-02-04-01-02-02-17.wav
sad,./Audio_Song_Actors_01-24/Actor_17/03-02-04-02-01-02-17.wav
sad,./Audio_Song_Actors_01-24/Actor_19/03-02-04-02-01-02-19.wav
sad,./Audio_Song_Actors_01-24/Actor_19/03-02-04-01-02-02-19.wav
angry,./Audio_Song_Actors_01-24/Actor_19/03-02-05-02-02-01-19.wav
fear,./Audio_Song_Actors_01-24/Actor_19/03-02-06-02-02-02-19.wav
fear,./Audio_Song_Actors_01-24/Actor_19/03-02-06-01-01-02-19.wav
angry,./Audio_Song_Actors_01-24/Actor_19/03-02-05-01-01-01-19.wav
calm,./Audio_Song_Actors_01-24/Actor_19/03-02-02-01-01-01-19.wav
neutral,./Audio_Song_Actors_01-24/Actor_19/03-02-01-01-01-02-19.wav
calm,./Audio_Song_Actors_01-24/Actor_19/03-02-02-02-02-01-19.wav
happy,./Audio_Song_Actors_01-24/Actor_19/03-02-03-01-02-02-19.wav
happy,./Audio_Song_Actors_01-24/Actor_19/03-02-03-02-01-02-19.wav
neutral,./Audio_Song_Actors_01-24/Actor_19/03-02-01-01-02-01-19.wav
calm,./Audio_Song_Actors_01-24/Actor_19/03-02-02-01-02-02-19.wav
calm,./Audio_Song_Actors_01-24/Actor_19/03-02-02-02-01-02-19.wav
happy,./Audio_Song_Actors_01-24/Actor_19/03-02-03-01-01-01-19.wav
happy,./Audio_Song_Actors_01-24/Actor_19/03-02-03-02-02-01-19.wav
sad,./Audio_Song_Actors_01-24/Actor_19/03-02-04-02-02-01-19.wav
sad,./Audio_Song_Actors_01-24/Actor_19/03-02-04-01-01-01-19.wav
fear,./Audio_Song_Actors_01-24/Actor_19/03-02-06-02-01-01-19.wav
angry,./Audio_Song_Actors_01-24/Actor_19/03-02-05-02-01-02-19.wav
angry,./Audio_Song_Actors_01-24/Actor_19/03-02-05-01-02-02-19.wav
fear,./Audio_Song_Actors_01-24/Actor_19/03-02-06-01-02-01-19.wav
happy,./Audio_Song_Actors_01-24/Actor_19/03-02-03-02-01-01-19.wav
happy,./Audio_Song_Actors_01-24/Actor_19/03-02-03-01-02-01-19.wav
calm,./Audio_Song_Actors_01-24/Actor_19/03-02-02-02-02-02-19.wav
neutral,./Audio_Song_Actors_01-24/Actor_19/03-02-01-01-01-01-19.wav
calm,./Audio_Song_Actors_01-24/Actor_19/03-02-02-01-01-02-19.wav
angry,./Audio_Song_Actors_01-24/Actor_19/03-02-05-01-01-02-19.wav
fear,./Audio_Song_Actors_01-24/Actor_19/03-02-06-01-01-01-19.wav
fear,./Audio_Song_Actors_01-24/Actor_19/03-02-06-02-02-01-19.wav
angry,./Audio_Song_Actors_01-24/Actor_19/03-02-05-02-02-02-19.wav
sad,./Audio_Song_Actors_01-24/Actor_19/03-02-04-01-02-01-19.wav
sad,./Audio_Song_Actors_01-24/Actor_19/03-02-04-02-01-01-19.wav
fear,./Audio_Song_Actors_01-24/Actor_19/03-02-06-01-02-02-19.wav
angry,./Audio_Song_Actors_01-24/Actor_19/03-02-05-01-02-01-19.wav
angry,./Audio_Song_Actors_01-24/Actor_19/03-02-05-02-01-01-19.wav
fear,./Audio_Song_Actors_01-24/Actor_19/03-02-06-02-01-02-19.wav
sad,./Audio_Song_Actors_01-24/Actor_19/03-02-04-01-01-02-19.wav
sad,./Audio_Song_Actors_01-24/Actor_19/03-02-04-02-02-02-19.wav
happy,./Audio_Song_Actors_01-24/Actor_19/03-02-03-02-02-02-19.wav
happy,./Audio_Song_Actors_01-24/Actor_19/03-02-03-01-01-02-19.wav
calm,./Audio_Song_Actors_01-24/Actor_19/03-02-02-02-01-01-19.wav
calm,./Audio_Song_Actors_01-24/Actor_19/03-02-02-01-02-01-19.wav
neutral,./Audio_Song_Actors_01-24/Actor_19/03-02-01-01-02-02-19.wav
calm,./Audio_Song_Actors_01-24/Actor_20/03-02-02-01-01-01-20.wav
neutral,./Audio_Song_Actors_01-24/Actor_20/03-02-01-01-01-02-20.wav
calm,./Audio_Song_Actors_01-24/Actor_20/03-02-02-02-02-01-20.wav
happy,./Audio_Song_Actors_01-24/Actor_20/03-02-03-01-02-02-20.wav
happy,./Audio_Song_Actors_01-24/Actor_20/03-02-03-02-01-02-20.wav
sad,./Audio_Song_Actors_01-24/Actor_20/03-02-04-02-01-02-20.wav
sad,./Audio_Song_Actors_01-24/Actor_20/03-02-04-01-02-02-20.wav
angry,./Audio_Song_Actors_01-24/Actor_20/03-02-05-02-02-01-20.wav
fear,./Audio_Song_Actors_01-24/Actor_20/03-02-06-02-02-02-20.wav
fear,./Audio_Song_Actors_01-24/Actor_20/03-02-06-01-01-02-20.wav
angry,./Audio_Song_Actors_01-24/Actor_20/03-02-05-01-01-01-20.wav
sad,./Audio_Song_Actors_01-24/Actor_20/03-02-04-02-02-01-20.wav
sad,./Audio_Song_Actors_01-24/Actor_20/03-02-04-01-01-01-20.wav
fear,./Audio_Song_Actors_01-24/Actor_20/03-02-06-02-01-01-20.wav
angry,./Audio_Song_Actors_01-24/Actor_20/03-02-05-02-01-02-20.wav
angry,./Audio_Song_Actors_01-24/Actor_20/03-02-05-01-02-02-20.wav
fear,./Audio_Song_Actors_01-24/Actor_20/03-02-06-01-02-01-20.wav
neutral,./Audio_Song_Actors_01-24/Actor_20/03-02-01-01-02-01-20.wav
calm,./Audio_Song_Actors_01-24/Actor_20/03-02-02-01-02-02-20.wav
calm,./Audio_Song_Actors_01-24/Actor_20/03-02-02-02-01-02-20.wav
happy,./Audio_Song_Actors_01-24/Actor_20/03-02-03-01-01-01-20.wav
happy,./Audio_Song_Actors_01-24/Actor_20/03-02-03-02-02-01-20.wav
angry,./Audio_Song_Actors_01-24/Actor_20/03-02-05-01-01-02-20.wav
fear,./Audio_Song_Actors_01-24/Actor_20/03-02-06-01-01-01-20.wav
fear,./Audio_Song_Actors_01-24/Actor_20/03-02-06-02-02-01-20.wav
angry,./Audio_Song_Actors_01-24/Actor_20/03-02-05-02-02-02-20.wav
sad,./Audio_Song_Actors_01-24/Actor_20/03-02-04-01-02-01-20.wav
sad,./Audio_Song_Actors_01-24/Actor_20/03-02-04-02-01-01-20.wav
happy,./Audio_Song_Actors_01-24/Actor_20/03-02-03-02-01-01-20.wav
happy,./Audio_Song_Actors_01-24/Actor_20/03-02-03-01-02-01-20.wav
calm,./Audio_Song_Actors_01-24/Actor_20/03-02-02-02-02-02-20.wav
neutral,./Audio_Song_Actors_01-24/Actor_20/03-02-01-01-01-01-20.wav
calm,./Audio_Song_Actors_01-24/Actor_20/03-02-02-01-01-02-20.wav
happy,./Audio_Song_Actors_01-24/Actor_20/03-02-03-02-02-02-20.wav
happy,./Audio_Song_Actors_01-24/Actor_20/03-02-03-01-01-02-20.wav
calm,./Audio_Song_Actors_01-24/Actor_20/03-02-02-02-01-01-20.wav
calm,./Audio_Song_Actors_01-24/Actor_20/03-02-02-01-02-01-20.wav
neutral,./Audio_Song_Actors_01-24/Actor_20/03-02-01-01-02-02-20.wav
fear,./Audio_Song_Actors_01-24/Actor_20/03-02-06-01-02-02-20.wav
angry,./Audio_Song_Actors_01-24/Actor_20/03-02-05-01-02-01-20.wav
angry,./Audio_Song_Actors_01-24/Actor_20/03-02-05-02-01-01-20.wav
fear,./Audio_Song_Actors_01-24/Actor_20/03-02-06-02-01-02-20.wav
sad,./Audio_Song_Actors_01-24/Actor_20/03-02-04-01-01-02-20.wav
sad,./Audio_Song_Actors_01-24/Actor_20/03-02-04-02-02-02-20.wav
happy,./Audio_Song_Actors_01-24/Actor_21/03-02-03-02-01-02-21.wav
happy,./Audio_Song_Actors_01-24/Actor_21/03-02-03-01-02-02-21.wav
calm,./Audio_Song_Actors_01-24/Actor_21/03-02-02-02-02-01-21.wav
